us diff,GForcesX_1,GForcesY_1,GForcesZ_1,Temp1,GForcesX_2,GForcesY_2,GForcesZ_2,Temp2
2310,-1.147949,0.945557,1.386230,23.027060,-0.988037,-0.218750,1.351074,28.015295
1917,-1.145508,0.944092,1.386230,22.227058,-1.190186,-0.026367,1.330322,28.062353
1899,-1.147705,0.935791,1.390381,23.074118,-1.071777,-0.055176,1.354980,28.109411
1991,-1.152832,0.939209,1.381348,22.980000,-1.069824,-0.000000,1.365967,28.156471
3992,-1.143799,0.937500,1.381348,23.074118,-1.079102,-0.000000,1.354492,28.109411
2282,-1.145264,0.936279,1.382324,23.685883,-1.084961,-0.006592,1.333496,28.203529
1515,-1.143066,0.934814,1.391602,23.074118,-1.089111,-0.005127,1.304443,28.109411
1833,-1.141113,0.943359,1.379395,22.980000,-1.060791,-0.146973,1.336914,28.156471
2381,-1.142090,0.947021,1.392578,23.685883,-1.117432,-0.076904,1.370117,28.203529
1830,-1.147949,0.944092,1.393311,23.027060,-1.100342,-0.003174,1.358398,28.062353
2844,-1.141602,0.936523,1.380127,23.074118,-1.102295,-0.137207,1.327393,28.109411
1857,-1.149414,0.937988,1.381592,22.980000,-1.111328,-0.077393,1.339111,28.156471
2095,-1.142578,0.941162,1.378418,23.027060,-1.112305,-0.309814,1.356934,28.156471
5077,-1.147949,0.943848,1.380859,22.980000,-1.146240,-0.302734,1.361328,27.497646
1653,-1.147461,0.939209,1.389893,22.227058,-1.091309,-0.284180,1.335449,28.956470
1602,-1.145264,0.941650,1.392334,23.027060,-1.127441,-0.257812,1.381836,28.156471
1619,-1.146729,0.935303,1.385742,23.027060,-1.131592,-0.363770,1.387939,28.297647
4230,-1.144775,0.929443,1.386475,23.074118,-1.140869,-0.404297,1.371338,28.156471
1929,-1.145020,0.941650,1.377686,23.027060,-1.177002,-0.332520,1.350830,28.956470
2357,-1.148682,0.940186,1.387207,23.074118,-1.180176,-0.067383,1.381836,28.344706
1881,-1.141846,0.941650,1.380859,22.980000,-1.178711,-0.122070,1.393311,28.297647
2405,-1.148926,0.940186,1.385010,23.074118,-1.166504,-0.408447,1.353516,28.250589
1829,-1.141113,0.927734,1.395996,22.980000,-1.162354,-0.378418,1.396729,28.344706
1974,-1.147461,0.939453,1.384033,23.027060,-1.165039,-0.316406,1.373779,28.297647
2037,-1.153076,0.947754,1.383057,23.027060,-1.147949,-0.343018,1.336914,28.391766
1860,-1.145264,0.944580,1.385986,23.685883,-1.156250,-0.406250,1.328369,28.344706
2361,-1.146240,0.940186,1.394775,23.027060,-1.186768,-0.331787,1.362793,28.391766
1843,-1.144043,0.941895,1.384033,23.027060,-1.149658,-0.330811,1.347412,28.297647
2388,-1.146484,0.931885,1.386963,23.685883,-1.186523,-0.441406,1.351318,28.391766
1836,-1.146729,0.936523,1.389893,23.074118,-1.148682,-0.389648,1.345703,28.438824
1930,-1.148926,0.941406,1.389404,23.685883,-1.140625,-0.421875,1.374756,28.485882
1897,-1.147461,0.945312,1.390137,22.932941,-1.139893,-0.507568,1.340820,28.438824
1935,-1.147461,0.947021,1.384277,22.932941,-1.134521,-0.260254,1.323975,28.438824
2355,-1.141602,0.937988,1.384521,22.980000,-1.174561,-0.229004,1.348633,28.580000
1881,-1.145996,0.946289,1.386719,23.074118,-1.164062,-0.112305,1.350586,28.532942
1909,-1.139160,0.940430,1.384033,22.227058,-1.151367,-0.284180,1.353760,28.485882
1894,-1.144043,0.951416,1.383789,23.074118,-1.154297,-0.194092,1.342041,28.391766
2364,-1.149414,0.936768,1.381104,23.027060,-1.156250,-0.086426,1.335449,28.674118
1950,-1.144287,0.941650,1.388184,23.027060,-1.164551,-0.068359,1.343018,28.721176
2224,-1.151855,0.944336,1.393555,23.027060,-1.160889,-0.000000,1.346680,28.674118
1841,-1.146973,0.944336,1.386963,23.074118,-1.176758,-0.009766,1.353516,28.674118
2003,-1.147949,0.937744,1.386719,23.121176,-1.183350,-0.173096,1.359619,28.674118
1867,-1.144043,0.932861,1.378174,23.027060,-1.209473,-0.124756,1.383545,28.721176
1947,-1.140869,0.936768,1.376709,22.980000,-1.177002,-0.119629,1.344971,28.674118
2265,-1.149170,0.937500,1.388184,22.980000,-1.143799,-0.107178,1.343262,28.721176
1858,-1.152100,0.938721,1.389404,23.027060,-1.159180,-0.004395,1.339600,28.815294
1910,-1.140381,0.938477,1.376953,23.027060,-1.140869,-0.023193,1.340820,28.721176
1876,-1.141113,0.943604,1.388916,23.027060,-1.159180,-0.168945,1.351074,28.627058
2257,-1.146973,0.943604,1.382568,23.121176,-1.192383,-0.000000,1.341553,28.768236
1849,-1.144287,0.941650,1.386230,23.027060,-1.159668,-0.181885,1.345459,28.721176
2068,-1.144043,0.942871,1.390869,23.121176,-1.164062,-0.126221,1.362061,28.815294
1961,-1.146973,0.945801,1.383301,22.980000,-1.173340,-0.043701,1.337891,28.862352
2173,-1.144043,0.942627,1.388916,23.074118,-1.175049,-0.017090,1.356445,28.909412
2022,-1.148926,0.941162,1.391357,23.027060,-1.167725,-0.192627,1.347656,28.956470
1919,-1.146973,0.942139,1.388428,23.027060,-1.182129,-0.205566,1.333984,28.862352
2345,-1.151367,0.938477,1.382568,23.027060,-1.176270,-0.146240,1.344482,28.909412
1842,-1.136475,0.940430,1.379395,22.932941,-1.168457,-0.098877,1.351562,28.862352
2105,-1.145264,0.940674,1.385742,23.027060,-1.164795,-0.233398,1.355957,28.862352
1928,-1.143799,0.937500,1.383545,23.074118,-1.166260,-0.272705,1.355957,28.956470
1921,-1.145996,0.946289,1.375977,23.074118,-1.173584,-0.161865,1.339844,28.250589
2205,-1.145020,0.934570,1.376465,23.027060,-1.160400,-0.320068,1.368652,28.909412
1807,-1.142578,0.947754,1.385986,23.685883,-1.185059,-0.168457,1.343018,29.050589
2724,-1.145020,0.938965,1.388428,23.074118,-1.157227,-0.266602,1.375977,29.003529
1860,-1.146973,0.941650,1.384521,23.027060,-1.166504,-0.098633,1.358398,29.003529
2415,-1.145264,0.936768,1.391846,23.074118,-1.177979,-0.150635,1.357422,29.097647
1826,-1.146729,0.941406,1.397949,23.027060,-1.178711,-0.138184,1.356689,29.097647
2737,-1.147705,0.940674,1.394043,23.074118,-1.156982,-0.265625,1.342285,29.097647
1880,-1.144775,0.923828,1.386475,22.980000,-1.167480,-0.172363,1.340088,29.144707
2646,-1.144287,0.945801,1.403320,23.027060,-1.158691,-0.220215,1.354004,29.050589
1979,-1.147705,0.940430,1.388428,23.121176,-1.161377,-0.113525,1.353760,29.191765
2749,-1.142090,0.944824,1.384521,22.227058,-1.164551,-0.139404,1.359619,29.191765
1879,-1.147217,0.933838,1.387451,23.027060,-1.165283,-0.071533,1.351562,29.191765
2126,-1.142822,0.942871,1.405518,23.027060,-1.133789,-0.198486,1.349121,29.238823
1511,-1.143311,0.942383,1.394287,22.980000,-1.156738,-0.218506,1.354736,29.238823
2032,-1.146484,0.938477,1.385254,22.227058,-1.163086,-0.272461,1.357178,29.191765
2384,-1.148193,0.943359,1.381836,22.980000,-1.139648,-0.322510,1.349609,29.191765
1828,-1.150146,0.941162,1.393311,23.121176,-1.157227,-0.263916,1.348633,29.285883
2327,-1.150635,0.939941,1.392578,23.027060,-1.162354,-0.386963,1.361084,29.238823
1880,-1.146484,0.925781,1.391357,22.227058,-1.166992,-0.376465,1.344238,29.285883
2719,-1.138428,0.944580,1.378662,22.980000,-1.157715,-0.281006,1.351318,29.427059
1867,-1.144775,0.945801,1.382080,23.074118,-1.152344,-0.236084,1.353516,29.285883
3562,-1.144043,0.937256,1.389648,23.027060,-1.159180,-0.362305,1.365479,29.285883
1872,-1.143066,0.942383,1.391113,23.074118,-1.150635,-0.281006,1.352539,29.332941
2353,-1.145996,0.939209,1.386230,23.027060,-1.154297,-0.378906,1.351318,29.332941
1903,-1.142822,0.937256,1.387939,23.121176,-1.144775,-0.303711,1.357910,29.427059
2183,-1.141357,0.937500,1.391357,23.027060,-1.146973,-0.360352,1.358398,29.427059
2385,-1.146240,0.941650,1.376953,23.074118,-1.155762,-0.339111,1.366211,29.474117
1923,-1.147217,0.934814,1.380615,23.074118,-1.151367,-0.243164,1.345703,29.427059
1883,-1.146729,0.937744,1.384033,23.027060,-1.159424,-0.114258,1.354980,29.332941
1833,-1.146729,0.940674,1.387695,22.227058,-1.157227,-0.215820,1.348877,29.427059
2062,-1.141846,0.937500,1.376465,23.168236,-1.147461,-0.154785,1.356934,29.379999
1927,-1.139404,0.944580,1.371094,23.121176,-1.164307,-0.273438,1.358643,29.474117
1742,-1.143799,0.942627,1.385010,23.121176,-1.156982,-0.259766,1.354980,29.521177
1996,-1.144775,0.937744,1.383789,23.074118,-1.167480,-0.236328,1.355469,29.521177
2774,-1.143066,0.934570,1.382080,23.027060,-1.157227,-0.303467,1.359375,29.709412
1871,-1.146484,0.941162,1.381592,23.121176,-1.159424,-0.264893,1.361572,29.615294
1989,-1.141846,0.940674,1.376221,23.074118,-1.164307,-0.357910,1.364746,29.521177
1878,-1.147461,0.933350,1.385742,23.027060,-1.155762,-0.378662,1.357666,29.427059
1893,-1.145264,0.943115,1.385742,23.074118,-1.154785,-0.281250,1.354736,29.615294
2235,-1.139648,0.936768,1.383789,22.980000,-1.146484,-0.318359,1.350586,29.568235
1883,-1.151855,0.941162,1.389404,22.980000,-1.149658,-0.226074,1.346436,29.568235
2393,-1.149170,0.942627,1.386230,23.074118,-1.154297,-0.252197,1.354004,29.615294
2124,-1.146484,0.932373,1.383057,22.980000,-1.148193,-0.166260,1.365967,29.568235
2049,-1.141113,0.941895,1.377930,23.027060,-1.139404,-0.278076,1.366455,29.615294
2534,-1.153076,0.941650,1.388672,23.074118,-1.154297,-0.231689,1.347412,29.615294
1894,-1.145508,0.942139,1.380615,23.685883,-1.146729,-0.256348,1.352539,29.568235
1717,-1.148438,0.944336,1.385986,23.074118,-1.144287,-0.219238,1.357422,29.615294
1858,-1.144287,0.942139,1.384277,23.027060,-1.150146,-0.257568,1.342285,29.709412
2015,-1.145752,0.937012,1.386963,23.027060,-1.159912,-0.362305,1.355225,29.662354
1858,-1.145752,0.939209,1.386475,23.685883,-1.144043,-0.239746,1.353760,29.803530
2101,-1.147949,0.942139,1.389893,22.980000,-1.139893,-0.109375,1.356934,29.709412
1855,-1.144775,0.939209,1.383057,23.027060,-1.145752,-0.111816,1.356445,29.756470
1921,-1.145508,0.937500,1.388184,23.074118,-1.143799,-0.117432,1.359863,30.462353
2155,-1.144775,0.923340,1.384766,22.980000,-1.085693,-0.191406,1.343506,29.709412
1837,-1.145508,0.940186,1.390381,23.121176,-1.143799,-0.180176,1.351807,29.662354
1718,-1.145508,0.941895,1.372070,23.685883,-1.173828,-0.166260,1.356689,29.756470
11558,-1.151123,0.944580,1.391602,23.027060,-1.147705,-0.323242,1.350342,29.850588
1832,-1.146240,0.943604,1.382080,23.121176,-1.126221,-0.164795,1.333252,29.803530
1931,-1.143555,0.940674,1.377197,23.027060,-1.153564,-0.271973,1.350830,29.897648
1874,-1.143555,0.939453,1.377197,23.074118,-1.148193,-0.307861,1.356445,29.803530
1874,-1.153564,0.942139,1.389404,22.980000,-1.146484,-0.230225,1.357910,29.803530
1915,-1.145996,0.941895,1.379395,22.980000,-1.155518,-0.252197,1.365479,29.803530
1865,-1.146973,0.939697,1.389893,23.685883,-1.154297,-0.413330,1.360596,29.850588
1933,-1.146240,0.942627,1.378418,22.980000,-1.144531,-0.426514,1.359131,29.850588
1868,-1.145508,0.945068,1.373535,23.074118,-1.211914,-0.342041,1.379395,29.897648
1563,-1.145996,0.938232,1.391602,22.980000,-1.179932,-0.444092,1.348633,29.897648
8484,-1.151367,0.942871,1.383789,22.227058,-1.183594,-0.172852,1.368408,29.944706
1959,-1.154541,0.945068,1.382080,23.074118,-1.154541,-0.326172,1.360840,29.991764
1975,-1.145264,0.937012,1.385254,23.074118,-1.150146,-0.300293,1.351562,29.897648
2624,-1.146484,0.937500,1.392090,22.227058,-1.153076,-0.224365,1.361572,30.085882
1865,-1.146973,0.936035,1.380859,23.027060,-1.161865,-0.146973,1.351807,29.897648
1879,-1.138916,0.940918,1.392090,23.121176,-1.155029,-0.295410,1.359619,29.944706
1922,-1.149902,0.941895,1.390137,23.027060,-1.144531,-0.402100,1.353516,29.991764
2313,-1.139893,0.938721,1.395264,23.685883,-1.147461,-0.470215,1.360107,29.944706
1884,-1.143066,0.938232,1.391113,22.274118,-1.138428,-0.383545,1.358643,29.991764
2874,-1.147949,0.942871,1.389404,23.074118,-1.139160,-0.283447,1.366455,30.085882
1828,-1.148682,0.938965,1.386475,23.074118,-1.144287,-0.351562,1.372070,30.038824
2872,-1.145996,0.942139,1.379395,23.074118,-1.135010,-0.450928,1.362061,29.991764
1871,-1.147461,0.941162,1.382080,23.027060,-1.135010,-0.323730,1.357910,30.085882
2175,-1.142334,0.940674,1.382324,23.074118,-1.144531,-0.369385,1.353027,30.180000
1862,-1.148438,0.938477,1.382080,23.121176,-1.145020,-0.451416,1.360840,30.085882
2199,-1.147217,0.940674,1.386230,23.074118,-1.149902,-0.434326,1.359131,29.991764
1834,-1.147461,0.948975,1.384277,22.227058,-1.147705,-0.434570,1.352051,30.132940
2096,-1.142090,0.944336,1.383545,23.074118,-1.147461,-0.320801,1.350342,30.274118
1824,-1.146729,0.942871,1.392578,22.227058,-1.138916,-0.381104,1.355225,30.180000
1886,-1.142578,0.937012,1.388428,23.027060,-1.139404,-0.329590,1.348145,30.132940
1865,-1.146729,0.943115,1.384277,22.980000,-1.138672,-0.424561,1.355225,30.274118
1887,-1.147461,0.940430,1.391846,23.027060,-1.137695,-0.387939,1.347412,30.132940
2569,-1.144775,0.939941,1.380859,23.074118,-1.142334,-0.313721,1.366699,30.274118
1916,-1.141602,0.935547,1.386963,23.685883,-1.143799,-0.411865,1.361816,30.274118
2466,-1.146973,0.936523,1.386719,23.074118,-1.141846,-0.351074,1.359375,30.227058
1856,-1.145996,0.944092,1.393799,23.027060,-1.139404,-0.443115,1.372070,30.132940
3299,-1.148682,0.940674,1.384277,23.074118,-1.134766,-0.317627,1.362061,30.321177
1834,-1.148438,0.944824,1.395508,22.980000,-1.139404,-0.229248,1.357422,30.274118
2144,-1.140869,0.938477,1.386963,22.227058,-1.134521,-0.272949,1.357422,30.321177
1857,-1.142822,0.939941,1.390137,23.027060,-1.144775,-0.262451,1.364990,30.321177
1900,-1.149902,0.938965,1.379883,23.027060,-1.150879,-0.260986,1.344482,30.274118
1874,-1.145996,0.944336,1.386475,23.074118,-1.145752,-0.201416,1.354492,30.274118
1970,-1.155518,0.942871,1.376465,23.074118,-1.138916,-0.358398,1.363770,30.368235
1949,-1.139160,0.937744,1.386230,22.980000,-1.142090,-0.327148,1.360352,30.321177
1703,-1.148682,0.940186,1.385010,23.027060,-1.142090,-0.321533,1.352051,30.321177
1843,-1.141846,0.938477,1.387207,22.980000,-1.139893,-0.414795,1.365234,30.321177
1850,-1.145752,0.934814,1.391602,23.027060,-1.141357,-0.256104,1.354980,30.368235
1941,-1.147705,0.939697,1.381592,22.227058,-1.132324,-0.378906,1.359863,30.368235
2006,-1.146973,0.939697,1.391357,23.027060,-1.134033,-0.426270,1.357178,30.368235
2022,-1.152832,0.948730,1.378662,22.227058,-1.137939,-0.336182,1.354736,30.368235
1801,-1.148682,0.936279,1.391113,22.980000,-1.128174,-0.318115,1.366943,30.415295
2042,-1.147705,0.943848,1.385254,23.074118,-1.141113,-0.317627,1.353271,30.368235
1860,-1.140381,0.942383,1.390625,23.074118,-1.133789,-0.294678,1.364502,30.415295
2869,-1.151123,0.941650,1.384766,23.027060,-1.132812,-0.243408,1.371826,30.415295
1856,-1.143799,0.940674,1.378418,22.980000,-1.137695,-0.343262,1.365967,30.321177
1915,-1.141113,0.941162,1.392578,23.074118,-1.132568,-0.248291,1.360840,30.368235
2440,-1.146484,0.943115,1.388428,23.074118,-1.132568,-0.243652,1.353760,30.462353
2076,-1.143066,0.937744,1.388428,22.227058,-1.130859,-0.171387,1.362061,30.415295
2412,-1.147949,0.939453,1.380859,23.074118,-1.135986,-0.239014,1.356934,30.556471
1826,-1.155029,0.935791,1.389160,23.074118,-1.142334,-0.155029,1.360107,30.462353
2607,-1.144775,0.945312,1.398438,23.027060,-1.138428,-0.187988,1.360352,30.415295
1879,-1.149902,0.943359,1.372559,23.074118,-1.135742,-0.121582,1.357910,30.462353
1960,-1.142822,0.941406,1.386719,23.027060,-1.132812,-0.312012,1.367432,30.415295
1982,-1.150391,0.939697,1.390625,23.027060,-1.134766,-0.265625,1.363281,30.462353
1885,-1.147461,0.942139,1.383789,23.027060,-1.138428,-0.219238,1.355713,30.415295
2176,-1.147461,0.942139,1.386475,22.227058,-1.133789,-0.127197,1.356445,29.756470
1866,-1.151123,0.938477,1.384277,23.074118,-1.130859,-0.262695,1.372070,30.462353
2078,-1.145752,0.940186,1.389404,22.980000,-1.133789,-0.149658,1.368408,30.415295
1826,-1.151367,0.942139,1.372559,23.074118,-1.131836,-0.233887,1.362549,30.556471
2532,-1.137939,0.936768,1.386475,22.980000,-1.133789,-0.251953,1.357910,30.603529
1892,-1.142334,0.938721,1.379883,22.227058,-1.132324,-0.274658,1.358398,30.556471
1968,-1.139404,0.931885,1.382324,22.980000,-1.131348,-0.250244,1.365723,30.556471
2152,-1.143066,0.942139,1.384766,23.074118,-1.117676,-0.340820,1.361328,30.556471
2101,-1.144775,0.940674,1.391602,22.227058,-1.118652,-0.413330,1.363037,30.509411
1900,-1.145996,0.949707,1.384521,23.074118,-1.126709,-0.383301,1.356445,30.603529
1961,-1.145508,0.942627,1.382080,23.074118,-1.131592,-0.264160,1.371582,30.509411
2631,-1.149658,0.937012,1.391113,23.121176,-1.128418,-0.434570,1.358887,30.603529
2052,-1.143799,0.935059,1.387695,23.074118,-1.123779,-0.325684,1.365479,30.603529
2577,-1.152344,0.940918,1.376465,22.980000,-1.133545,-0.254883,1.366211,30.556471
1869,-1.147217,0.942139,1.375732,23.027060,-1.132812,-0.453857,1.360840,30.650589
2217,-1.145264,0.941895,1.381836,22.980000,-1.127441,-0.443359,1.356445,30.650589
1872,-1.144775,0.941406,1.386719,23.027060,-1.128418,-0.370850,1.351074,30.650589
2580,-1.142822,0.937256,1.381348,23.074118,-1.125488,-0.405029,1.358154,30.650589
1971,-1.146729,0.946289,1.383301,23.074118,-1.128906,-0.269775,1.369141,30.603529
2013,-1.146484,0.939209,1.383789,23.074118,-1.135254,-0.392822,1.365234,30.744705
2523,-1.155029,0.939209,1.392334,23.027060,-1.133301,-0.382080,1.361328,30.744705
2153,-1.142578,0.943848,1.388184,23.027060,-1.135254,-0.387939,1.356689,30.744705
2210,-1.144043,0.940918,1.386475,23.027060,-1.133789,-0.382812,1.360596,30.744705
6827,-1.145264,0.945557,1.377686,23.027060,-1.128174,-0.370361,1.366699,30.697647
2489,-1.141846,0.944336,1.381104,23.685883,-1.129150,-0.316895,1.363770,30.556471
1858,-1.145020,0.934570,1.381348,22.932941,-1.127930,-0.447021,1.357910,30.697647
2546,-1.142822,0.943115,1.390381,23.168236,-1.134766,-0.532227,1.371094,30.791765
1859,-1.146973,0.938965,1.386719,23.121176,-1.132324,-0.474609,1.355469,30.791765
2578,-1.147949,0.942627,1.379883,23.074118,-1.127441,-0.312500,1.362549,30.744705
1880,-1.142334,0.935059,1.386230,23.074118,-1.130371,-0.367188,1.367432,30.791765
1927,-1.142090,0.940674,1.389648,22.980000,-1.131104,-0.328125,1.354004,30.697647
2218,-1.145264,0.945068,1.375244,23.074118,-1.131104,-0.377686,1.365234,30.744705
1921,-1.147949,0.949707,1.381348,23.074118,-1.133789,-0.350098,1.356934,30.697647
6505,-1.148193,0.937256,1.389404,23.027060,-1.131592,-0.337891,1.373047,30.791765
1895,-1.146240,0.939209,1.383301,23.074118,-1.127930,-0.479004,1.360596,30.744705
2606,-1.143066,0.934326,1.374756,22.980000,-1.129395,-0.316406,1.367920,30.744705
1873,-1.143311,0.936768,1.383789,22.980000,-1.126221,-0.448486,1.363770,30.744705
2146,-1.148438,0.942871,1.384033,23.074118,-1.125488,-0.459229,1.367676,30.838823
1885,-1.145996,0.944580,1.383789,23.685883,-1.126221,-0.432617,1.364258,30.744705
2359,-1.141602,0.935547,1.393555,22.980000,-1.135254,-0.114990,1.367676,30.791765
1894,-1.130371,0.939941,1.385254,23.074118,-1.121582,-0.242676,1.370117,30.791765
1936,-1.146729,0.938721,1.381592,23.074118,-1.130859,-0.135986,1.370850,30.885881
2349,-1.145508,0.943115,1.387207,22.980000,-1.129639,-0.303467,1.358887,30.744705
1901,-1.145752,0.936035,1.385742,23.027060,-1.133301,-0.447021,1.368164,30.932941
2720,-1.143066,0.939453,1.388428,23.027060,-1.125244,-0.538330,1.364258,30.932941
1907,-1.149170,0.944580,1.389160,22.980000,-1.127930,-0.404053,1.368652,30.885881
2602,-1.145752,0.936768,1.382080,23.027060,-1.126221,-0.431152,1.362793,30.838823
1897,-1.143799,0.943848,1.389404,23.027060,-1.123779,-0.550293,1.360840,30.885881
2026,-1.147461,0.940186,1.383789,23.074118,-1.131104,-0.657227,1.366943,30.838823
1918,-1.140137,0.948242,1.387207,23.074118,-1.121582,-0.599121,1.367920,30.838823
1931,-1.142090,0.934570,1.378174,22.980000,-1.121826,-0.519531,1.358887,30.932941
2318,-1.148682,0.942383,1.384277,23.027060,-1.122803,-0.543701,1.364258,30.885881
1897,-1.143799,0.942871,1.386475,23.074118,-1.117432,-0.428467,1.371826,30.838823
1859,-1.144043,0.936279,1.385010,22.932941,-1.124512,-0.404297,1.361328,30.932941
2051,-1.144531,0.942383,1.393799,23.074118,-1.115479,-0.531738,1.370117,30.932941
2671,-1.141602,0.943115,1.392578,22.980000,-1.127441,-0.512939,1.375488,30.980000
1937,-1.144531,0.937744,1.392090,23.074118,-1.122314,-0.389893,1.375732,30.932941
2320,-1.143555,0.946045,1.387695,23.074118,-1.132080,-0.380859,1.366455,30.980000
1850,-1.146973,0.941162,1.382324,23.027060,-1.127441,-0.261719,1.367188,30.838823
2093,-1.143799,0.942139,1.391357,23.121176,-1.122559,-0.447754,1.370361,30.932941
1949,-1.144775,0.934814,1.387695,23.074118,-1.123047,-0.375488,1.365967,30.932941
1845,-1.144287,0.943115,1.390869,23.027060,-1.122070,-0.241455,1.363281,30.980000
1874,-1.146729,0.944092,1.391357,23.685883,-1.119141,-0.399170,1.371338,31.027060
1905,-1.146240,0.938232,1.382812,23.074118,-1.121582,-0.366943,1.367188,31.074118
2497,-1.148926,0.941650,1.385986,23.027060,-1.115967,-0.332275,1.368896,31.027060
1972,-1.145996,0.940186,1.381836,22.980000,-1.115723,-0.286621,1.374512,30.980000
2299,-1.147461,0.941406,1.385742,23.121176,-1.115479,-0.531982,1.372803,31.027060
2037,-1.143311,0.939453,1.380371,23.121176,-1.113525,-0.445068,1.375488,30.980000
1948,-1.147949,0.940674,1.387695,23.121176,-1.119873,-0.402344,1.377686,31.027060
1891,-1.142334,0.941650,1.386719,23.027060,-1.118652,-0.140869,1.366943,31.027060
